batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,401,0.633265495300293,0.09165620803833008
512,16,1,402,0.62872314453125,0.09062767028808594
512,16,1,403,0.6137020587921143,0.09008908271789551
512,16,1,404,0.6537487506866455,0.09173846244812012
512,16,1,405,0.6239311695098877,0.09113693237304688
512,16,1,406,0.707911491394043,0.09048104286193848
512,16,1,407,0.6171483993530273,0.08962535858154297
512,16,1,408,0.6389987468719482,0.09069943428039551
512,16,1,409,0.6133677959442139,0.08884882926940918
512,16,1,410,0.6756184101104736,0.08997392654418945
512,16,1,411,0.6691000461578369,0.09089422225952148
512,16,1,412,0.6640055179595947,0.08984136581420898
512,16,1,413,0.6412045955657959,0.09095931053161621
512,16,1,414,0.6367084980010986,0.09053421020507812
512,16,1,415,0.6368634700775146,0.08615922927856445
512,16,1,416,0.6292650699615479,0.08930635452270508
512,16,1,417,0.6685574054718018,0.09153008460998535
512,16,1,418,0.6302850246429443,0.09372377395629883
512,16,1,419,0.6120715141296387,0.09188342094421387
512,16,1,420,0.5940392017364502,0.08906054496765137
512,16,1,421,0.6443827152252197,0.0903477668762207
512,16,1,422,0.6607437133789062,0.08893990516662598
512,16,1,423,0.6431241035461426,0.09279608726501465
512,16,1,424,0.593639612197876,0.09073042869567871
512,16,1,425,0.5707032680511475,0.0893547534942627
512,16,1,426,0.5904750823974609,0.0904848575592041
512,16,1,427,0.6115303039550781,0.09023880958557129
512,16,1,428,0.629500150680542,0.08951067924499512
512,16,1,429,0.5603327751159668,0.294384241104126
512,16,1,430,0.34461545944213867,0.0900421142578125
512,16,1,431,0.6493971347808838,0.09110236167907715
512,16,1,432,0.6214053630828857,0.08928894996643066
512,16,1,433,0.5746335983276367,0.08974313735961914
512,16,1,434,0.5375580787658691,0.09298586845397949
512,16,1,435,0.6093170642852783,0.09234189987182617
512,16,1,436,0.6460602283477783,0.09405779838562012
512,16,1,437,0.566490888595581,0.09113025665283203
512,16,1,438,0.6016378402709961,0.09149003028869629
512,16,1,439,0.5867345333099365,0.0912771224975586
512,16,1,440,0.563056230545044,0.09184050559997559
512,16,1,441,0.5804774761199951,0.09051656723022461
512,16,1,442,0.6049962043762207,0.08737969398498535
512,16,1,443,0.645989179611206,0.09049510955810547
512,16,1,444,0.5856208801269531,0.0888824462890625
512,16,1,445,0.6246991157531738,0.09107613563537598
512,16,1,446,0.6389801502227783,0.08970928192138672
512,16,1,447,0.6556644439697266,0.08978104591369629
512,16,1,448,0.5633633136749268,0.0903162956237793
512,16,1,449,0.6168971061706543,0.08979582786560059
512,16,1,450,0.6499118804931641,0.09029126167297363
512,16,1,451,0.5233416557312012,0.09106731414794922
512,16,1,452,0.6126470565795898,0.08863615989685059
512,16,1,453,0.7167541980743408,0.08930230140686035
512,16,1,454,0.5874123573303223,0.09046196937561035
512,16,1,455,0.5374457836151123,0.09158039093017578
512,16,1,456,0.6575164794921875,0.08998227119445801
512,16,1,457,0.6789019107818604,0.0902259349822998
512,16,1,458,0.6493880748748779,0.09083724021911621
512,16,1,459,0.636948823928833,0.0909121036529541
512,16,1,460,0.640859842300415,0.0921478271484375
512,16,1,461,0.5858249664306641,0.09077262878417969
512,16,1,462,0.6382186412811279,0.08964967727661133
512,16,1,463,0.6791079044342041,0.0902559757232666
512,16,1,464,0.6045732498168945,0.09073066711425781
512,16,1,465,0.6626315116882324,0.09022259712219238
512,16,1,466,0.6691510677337646,0.09223222732543945
512,16,1,467,0.6298549175262451,0.0913991928100586
512,16,1,468,0.670520544052124,0.09117865562438965
