batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
//多个epoch 的测试结果 ，看看数据加载最快是多少 用这个数值和 ours多线程对比
16,4,1,0,4.209803819656372,0.25928330421447754,0.2692713737487793,3.9405324459075928
16,4,1,1,3.4370217323303223,0.13911008834838867,0.14862632751464844,3.288395404815674
16,4,1,2,3.457979440689087,0.1618494987487793,0.1718275547027588,3.286151885986328
16,4,1,3,3.41394305229187,0.11687564849853516,0.1263749599456787,3.2875680923461914
16,4,1,4,3.4967901706695557,0.1997973918914795,0.20911669731140137,3.2876734733581543
16,4,1,5,3.4476163387298584,0.15055108070373535,0.15950655937194824,3.28810977935791
16,4,1,6,3.414594888687134,0.1178743839263916,0.12666583061218262,3.287929058074951
16,4,1,7,3.4386966228485107,0.14188480377197266,0.15061092376708984,3.288085699081421
16,4,1,8,3.417769193649292,0.12195777893066406,0.1308281421661377,3.2869410514831543
16,4,1,9,3.4586918354034424,0.16223764419555664,0.17183232307434082,3.2868595123291016
16,4,2,0,4.164067983627319,0.22221755981445312,0.23168563842773438,3.932382345199585
16,4,2,1,3.389287233352661,0.09437918663024902,0.10373663902282715,3.285550594329834
16,4,2,2,3.3967504501342773,0.10021805763244629,0.10947656631469727,3.28727388381958
16,4,2,3,3.4155781269073486,0.11848902702331543,0.12895655632019043,3.286621570587158
16,4,2,4,3.407092571258545,0.11093258857727051,0.12026023864746094,3.286832332611084
16,4,2,5,3.4074435234069824,0.11092877388000488,0.12032890319824219,3.2871146202087402
16,4,2,6,3.397167444229126,0.10045480728149414,0.10920596122741699,3.287961483001709
16,4,2,7,3.395958185195923,0.09962964057922363,0.10834598541259766,3.287612199783325
16,4,2,8,3.4066882133483887,0.10912609100341797,0.11801934242248535,3.2886688709259033
16,4,2,9,3.404827833175659,0.10815000534057617,0.11732649803161621,3.287501335144043
16,4,3,0,4.176657676696777,0.21347951889038086,0.22379302978515625,3.952864646911621
16,4,3,1,3.3991189002990723,0.10356998443603516,0.11343979835510254,3.2856791019439697
16,4,3,2,3.403085947036743,0.10692811012268066,0.11638879776000977,3.2866971492767334
16,4,3,3,3.3965811729431152,0.10134196281433105,0.11018013954162598,3.2864010334014893
16,4,3,4,3.3853249549865723,0.09241032600402832,0.10100865364074707,3.284316301345825
16,4,3,5,3.395491600036621,0.10310983657836914,0.11243772506713867,3.2830538749694824
16,4,3,6,3.400887966156006,0.11063075065612793,0.11781644821166992,3.283071517944336
16,4,3,7,3.3865222930908203,0.09710073471069336,0.10507345199584961,3.2814488410949707
16,4,3,8,3.3934357166290283,0.10396933555603027,0.11238455772399902,3.2810511589050293
16,4,3,9,3.3986196517944336,0.10866236686706543,0.11633896827697754,3.282280683517456
16,4,4,0,4.204960823059082,0.24703145027160645,0.25701332092285156,3.9479475021362305
16,4,4,1,3.400050163269043,0.1034994125366211,0.11304163932800293,3.28700852394104
16,4,4,2,3.398561477661133,0.10675382614135742,0.11551928520202637,3.2830421924591064
16,4,4,3,3.394909143447876,0.10156869888305664,0.11020731925964355,3.2847018241882324
16,4,4,4,3.395890474319458,0.10341596603393555,0.11190032958984375,3.2839901447296143
16,4,4,5,3.4055511951446533,0.11283278465270996,0.12080764770507812,3.284743547439575
16,4,4,6,3.3952584266662598,0.1014714241027832,0.11079120635986328,3.2844672203063965
16,4,4,7,3.390920877456665,0.09771037101745605,0.10612702369689941,3.2847938537597656
16,4,4,8,3.409166097640991,0.11608099937438965,0.12489914894104004,3.284266948699951
16,4,4,9,3.3943779468536377,0.10200762748718262,0.11104965209960938,3.2833282947540283
16,4,1,0,4.261895418167114,0.30126357078552246,0.31060051918029785,3.9512948989868164
16,4,1,1,3.4459805488586426,0.14459872245788574,0.15355730056762695,3.2924232482910156
16,4,1,2,3.4147872924804688,0.11439824104309082,0.12322735786437988,3.291559934616089
16,4,1,3,3.463942050933838,0.16317987442016602,0.1721360683441162,3.2918059825897217
16,4,1,4,3.4460394382476807,0.14504694938659668,0.15481781959533691,3.2912216186523438
16,4,1,5,3.458264112472534,0.15784001350402832,0.16748046875,3.290783643722534
16,4,1,6,3.4682509899139404,0.16873955726623535,0.17763924598693848,3.290611743927002
16,4,1,7,3.456195592880249,0.15598583221435547,0.16576838493347168,3.2904272079467773
16,4,1,8,3.4366347789764404,0.1362166404724121,0.1460580825805664,3.290576696395874
16,4,1,9,3.417167901992798,0.11712789535522461,0.12659740447998047,3.2905704975128174
16,4,1,0,4.258242607116699,0.2578585147857666,0.7458634376525879,3.5123791694641113
16,4,1,1,3.4718589782714844,0.12416863441467285,0.6125810146331787,2.8592779636383057
16,4,1,2,3.452348470687866,0.10744214057922363,0.5956025123596191,2.856745958328247
16,4,1,3,3.462594509124756,0.1193840503692627,0.6074314117431641,2.855163097381592
16,4,1,4,3.480067014694214,0.14037752151489258,0.628087043762207,2.851979970932007
16,4,1,5,3.461860179901123,0.12326741218566895,0.6108102798461914,2.8510499000549316
16,4,1,6,3.458012819290161,0.12020087242126465,0.6077134609222412,2.85029935836792
16,4,1,7,3.458278179168701,0.12157797813415527,0.6091105937957764,2.849167585372925
16,4,1,8,3.4345362186431885,0.09599041938781738,0.5833702087402344,2.851166009902954
16,4,1,9,3.4542644023895264,0.11718416213989258,0.6045815944671631,2.8496828079223633
16,4,1,0,4.698638200759888,0.28012800216674805,0.7855401039123535,3.913098096847534
16,4,1,1,3.527632713317871,0.11569857597351074,0.6136746406555176,2.9139580726623535
16,4,1,2,3.520669460296631,0.12180161476135254,0.619253396987915,2.901416063308716
16,4,1,3,3.498955249786377,0.11034703254699707,0.6073594093322754,2.8915958404541016
16,4,1,4,3.497103691101074,0.10663771629333496,0.6036772727966309,2.8934264183044434
16,4,1,5,3.502373695373535,0.11353564262390137,0.6106915473937988,2.8916821479797363
